M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle
1276,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1279,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1284,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1288,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1291,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1293,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1302,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1304,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1305,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1308,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1311,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1314,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1315,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1316,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1321,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1323,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1327,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1335,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1337,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1339,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1345,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1346,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1350,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1356,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1360,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1370,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1371,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1374,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1376,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1377,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1390,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1407,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1417,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1422,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1423,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1426,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1434,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1437,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1444,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1445,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1446,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1448,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1450,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1451,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1454,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1459,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1461,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1462,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1463,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1466,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1478,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1485,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1487,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1489,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1497,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1498,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1499,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1500,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1501,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1502,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1504,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1506,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1509,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1510,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1513,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1518,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1522,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1525,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1532,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1534,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1536,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1537,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1538,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1539,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1540,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1541,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1542,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1543,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1544,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1545,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1546,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1547,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1548,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1733,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2003,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2131,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2149,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2328,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2420,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2563,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2593,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2625,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2633,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2641,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2645,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2682,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2711,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2723,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2733,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2738,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2741,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2745,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2747,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2761,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2765,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2773,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2778,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2810,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2814,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2825,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2826,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2852,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2855,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2856,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2867,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2870,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2873,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2874,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2877,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2883,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2898,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2921,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2926,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2930,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2934,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2937,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2938,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2943,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2955,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2958,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2965,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2969,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2970,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2973,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
2986,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3005,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3006,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3010,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3013,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3017,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3038,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3049,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3050,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3052,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3055,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3070,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3072,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3073,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3074,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3075,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3076,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3077,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3078,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3079,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3080,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3081,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3082,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3083,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3084,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3102,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3110,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3125,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3127,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3128,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3129,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3130,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3133,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3150,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3166,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3185,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3188,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3207,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3218,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3225,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3228,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3229,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3232,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3245,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3247,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3255,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3260,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3265,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3276,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3295,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3311,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3323,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3328,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3344,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3346,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3349,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3351,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3372,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3382,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3398,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3404,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3420,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3424,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3426,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3438,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3444,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3446,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3449,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3456,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3469,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3470,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3478,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3479,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3496,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3497,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3510,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3515,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3520,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3525,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3553,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3558,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3561,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3589,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3592,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3600,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3611,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3612,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3630,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3635,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3642,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3643,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3672,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3680,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3689,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3691,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3693,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3701,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3704,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3711,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3715,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3718,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3724,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3737,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3740,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3741,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3742,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3762,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3766,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3767,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3768,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3770,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3774,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3777,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3781,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3807,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3808,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3810,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3816,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3818,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3848,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3849,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3853,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3863,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3882,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3897,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3904,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3908,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3928,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3935,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3938,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3945,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3955,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3965,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3966,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3967,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3968,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3988,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3990,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
3999,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4000,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4014,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4017,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4019,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4031,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4047,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4054,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4061,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4070,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4087,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
4096,2304,1536,False,torch.bfloat16,torch.bfloat16,False,False
1029,3072,512,False,torch.bfloat16,torch.bfloat16,False,False
1047,3072,512,False,torch.bfloat16,torch.bfloat16,False,False
1050,3072,512,False,torch.bfloat16,torch.bfloat16,False,False
1054,3072,512,False,torch.bfloat16,torch.bfloat16,False,False
1057,3072,512,False,torch.bfloat16,torch.bfloat16,False,False
1066,3072,512,False,torch.bfloat16,torch.bfloat16,False,False
1068,3072,512,False,torch.bfloat16,torch.bfloat16,False,False
1070,3072,512,False,torch.bfloat16,torch.bfloat16,False,False
